userId,enrollmentId,courseId,enrolledAt,progress,completed,totalCount,completedCount,isQuizTaken,isParticipated,isFeedback,engagement
169,z0La1Eca,19,2024-10-07,83,False,8,5,False,True,True,1
287,xF5Svano,4,2024-10-07,89,False,13,10,False,False,True,1
89,UKiqE8l2,1,2024-10-07,83,False,7,3,True,False,False,0
213,guB6Pj5d,11,2024-10-07,91,False,18,7,False,True,False,1
20,RJEnuQSh,7,2024-10-07,65,False,7,2,False,True,True,1
149,nKtmoSM3,14,2024-10-07,96,False,12,5,True,False,False,0
298,X2qMqxL1,3,2024-10-07,78,False,9,4,True,True,False,0
278,Eqp6kM7h,16,2024-10-07,22,False,14,12,False,False,False,1
84,BihByVY3,1,2024-10-07,63,False,13,8,True,False,True,0
300,cVvTtRyb,9,2024-10-07,63,False,20,6,False,False,False,0
243,40390g0z,2,2024-10-07,28,False,18,1,False,True,False,0
66,3cask4AQ,1,2024-10-07,94,False,14,13,True,True,True,1
199,6kWyhy3f,8,2024-10-07,92,False,12,11,False,False,False,1
48,ajS48bJ4,19,2024-10-07,63,False,9,4,True,False,False,0
279,DAYgiHYZ,19,2024-10-07,6,False,6,2,False,True,False,1
103,k4LK24Dy,14,2024-10-07,7,False,16,13,True,True,True,0
147,Duv4Z7Pj,3,2024-10-07,2,False,7,2,False,True,False,0
15,6QypVc9X,13,2024-10-07,61,False,12,2,True,False,False,0
210,3E8f4q40,5,2024-10-07,10,False,18,3,True,False,False,1
62,tygu1XlO,7,2024-10-07,77,False,17,8,True,False,False,0
165,09s3freu,15,2024-10-07,81,False,19,6,True,True,True,1
118,l0LFhoqO,13,2024-10-07,38,False,8,3,False,True,True,0
65,4fpOy7cl,12,2024-10-07,30,False,10,2,True,False,True,0
182,AiqLFbDB,13,2024-10-07,95,False,18,7,False,True,True,1
269,WWszJk7c,8,2024-10-07,58,False,19,8,True,True,True,1
75,T7W8O70E,19,2024-10-07,19,False,9,0,False,False,True,0
99,V7hX9JdL,16,2024-10-07,65,False,10,1,True,True,True,1
88,rvqnrW6M,7,2024-10-07,65,False,20,8,True,True,True,1
289,5BQq8UVY,13,2024-10-07,52,False,16,2,True,True,True,1
60,xb9oHasI,11,2024-10-07,36,False,11,5,True,True,True,1
280,K8t7ET2Z,20,2024-10-07,87,False,13,0,True,False,False,0
134,fVJv1xeU,3,2024-10-07,41,False,17,10,False,False,False,0
262,58O8FgLM,15,2024-10-07,92,False,11,4,False,False,False,1
213,ZX6Ez4Kd,18,2024-10-07,5,False,8,2,True,True,True,1
171,lrE0jf04,4,2024-10-07,21,False,8,3,False,False,False,0
182,7WdQ1Auh,1,2024-10-07,25,False,15,10,True,False,True,1
237,99l5rc52,10,2024-10-07,91,False,17,12,False,True,True,0
259,o1xJl8Gc,14,2024-10-07,52,False,18,14,False,False,False,0
36,Ke4TpUoa,11,2024-10-07,36,False,20,12,True,True,True,1
299,z7hL3HHb,4,2024-10-07,50,False,10,5,False,True,True,0
19,2NCc5fQQ,5,2024-10-07,37,False,15,4,False,False,False,1
220,dRYNu3xn,9,2024-10-07,14,False,6,1,True,True,True,1
131,qdBe4WOW,19,2024-10-07,9,False,17,14,True,False,True,0
32,CWrhaCcs,8,2024-10-07,86,False,12,9,False,False,False,0
53,KI7pcahC,1,2024-10-07,80,False,14,3,True,True,True,0
86,RJb8Sw4F,2,2024-10-07,7,False,20,19,True,False,True,1
215,XR78VO9N,12,2024-10-07,86,False,9,3,True,False,False,0
232,pwoK3qEV,4,2024-10-07,76,False,14,8,True,True,False,0
242,UyNvFFNK,16,2024-10-07,59,False,17,5,True,True,False,0
271,ez5mYPBV,18,2024-10-07,42,False,17,0,True,False,True,1
85,dcAOFEhj,3,2024-10-07,61,False,5,0,False,False,False,1
25,CYqleQSI,13,2024-10-07,22,False,16,8,False,False,True,1
149,6kD9Je8n,1,2024-10-07,51,False,10,4,False,True,False,1
14,0XMszyGk,9,2024-10-07,51,False,19,13,False,False,False,0
220,3WLwPjkg,14,2024-10-07,10,False,16,15,True,True,False,0
203,W45MHWEJ,13,2024-10-07,14,False,15,11,True,True,False,1
293,SZPRH06N,7,2024-10-07,40,False,11,6,False,False,False,0
52,dTWvjuLM,2,2024-10-07,69,False,18,14,True,True,True,1
56,zoZftAF5,8,2024-10-07,50,False,19,18,False,True,False,0
229,t1qZOLG4,19,2024-10-07,50,False,18,6,True,True,False,0
111,if69B315,8,2024-10-07,46,False,13,4,True,True,True,1
58,bMhXprQY,12,2024-10-07,99,False,17,14,True,True,True,1
209,ajt3nuC6,8,2024-10-07,84,False,9,8,True,True,False,1
260,CbXRpQDp,11,2024-10-07,12,False,12,1,True,False,True,0
158,ZpOfiRTC,15,2024-10-07,48,False,7,0,False,False,False,0
209,yPHSMJrY,2,2024-10-07,79,False,18,8,False,True,False,1
122,fqgeYXUj,3,2024-10-07,17,False,10,2,True,True,False,1
46,lRcbDNbn,6,2024-10-07,94,False,10,1,True,False,True,0
62,zkfC2gHr,6,2024-10-07,69,False,11,0,False,True,True,0
289,fkgWxF94,10,2024-10-07,62,False,20,19,True,False,False,1
248,5EVky1jQ,14,2024-10-07,64,False,9,7,True,True,True,1
298,sRM10Nmi,15,2024-10-07,55,False,14,13,True,True,True,0
214,sigU7TgJ,12,2024-10-07,63,False,15,0,True,False,False,0
295,o4xIdp7X,14,2024-10-07,21,False,17,0,False,False,True,0
63,R4cSxX72,15,2024-10-07,28,False,13,6,False,True,True,0
253,YxF7jwuK,3,2024-10-07,79,False,20,17,False,False,True,0
169,AtuD14gk,14,2024-10-07,27,False,19,16,True,False,False,1
233,Nj2Hxcrm,19,2024-10-07,59,False,5,1,False,False,True,1
52,5eIKEBeG,15,2024-10-07,73,False,8,5,True,True,True,0
120,FG0z0tAS,15,2024-10-07,80,False,10,4,True,True,False,1
285,Xs6k2Bhv,18,2024-10-07,75,False,8,7,True,True,False,0
77,5nen6v6I,17,2024-10-07,34,False,17,9,False,False,False,0
256,9xJ2neH1,15,2024-10-07,53,False,19,11,True,False,False,0
272,7SffosTx,16,2024-10-07,19,False,20,10,True,False,True,0
235,FJ4ANSWn,9,2024-10-07,91,False,10,4,True,False,True,1
289,VHrPWuna,8,2024-10-07,10,False,6,2,True,True,False,1
298,F9vMtaWh,11,2024-10-07,46,False,13,7,False,False,True,0
148,R6Smejhs,7,2024-10-07,24,False,14,7,False,False,False,1
190,C1mFzd6L,15,2024-10-07,34,False,14,10,False,False,False,0
154,jEZ3QvBV,19,2024-10-07,29,False,17,7,True,True,True,1
256,ApnwUX0R,19,2024-10-07,76,False,10,0,True,False,True,0
10,MfHiP4b3,6,2024-10-07,61,False,20,3,True,True,True,0
101,fLOpy9fV,4,2024-10-07,39,False,19,0,True,True,False,0
265,uw0P6KKk,17,2024-10-07,11,False,12,5,False,True,False,0
261,NeGelVRc,8,2024-10-07,82,False,11,1,True,False,True,1
188,UrlHbpqQ,2,2024-10-07,53,False,16,0,False,True,False,1
49,5SrcmMoy,7,2024-10-07,54,False,12,10,False,True,True,1
27,xevvvA2W,4,2024-10-07,15,False,17,11,False,True,True,0
284,Yp9F2KZL,15,2024-10-07,52,False,9,5,True,False,False,1
53,uA12Uz96,7,2024-10-07,16,False,6,4,False,True,False,1
191,NjHMdyBN,14,2024-10-07,36,False,14,12,False,True,False,0
141,t72zTDcf,4,2024-10-07,60,False,6,3,False,True,False,0
81,BBsJMs3l,6,2024-10-07,19,False,8,6,False,False,False,1
194,F3NnAyWM,13,2024-10-07,34,False,18,10,False,True,False,0
149,lt8Mfjau,18,2024-10-07,13,False,18,12,False,False,True,0
280,sinvt9NW,6,2024-10-07,88,False,12,2,True,False,True,0
49,RNIWiNTd,15,2024-10-07,87,False,5,0,True,True,True,1
26,s8EHmOXG,11,2024-10-07,88,False,18,11,False,False,True,0
16,1A6FrDyA,1,2024-10-07,69,False,20,14,True,False,False,1
11,HJrT230J,3,2024-10-07,41,False,14,4,True,True,False,1
273,eXl5k7V7,11,2024-10-07,39,False,12,10,True,True,False,0
148,RIQKUvGu,16,2024-10-07,52,False,7,2,False,False,False,1
4,fhcciRDu,13,2024-10-07,54,False,15,5,False,True,True,1
213,SANPFCzN,10,2024-10-07,23,False,10,3,True,True,False,0
274,NPsCqgZN,16,2024-10-07,45,False,6,4,False,True,False,1
206,mEHib0p7,3,2024-10-07,46,False,9,4,True,False,True,1
126,XuyttHWk,4,2024-10-07,4,False,10,7,False,True,False,0
11,Vdc2oKI0,12,2024-10-07,20,False,7,4,True,False,True,0
297,6dHIJFny,3,2024-10-07,2,False,5,1,True,True,True,1
187,kL0JstYh,6,2024-10-07,26,False,15,9,True,True,False,1
180,eanbJTdc,16,2024-10-07,76,False,9,2,True,False,True,0
49,tsl21F7s,16,2024-10-07,0,False,10,7,True,False,False,1
151,CLfy5dMU,20,2024-10-07,71,False,14,6,False,False,False,1
221,W1bPxXpn,8,2024-10-07,78,False,13,9,True,False,False,0
164,avVkctbY,6,2024-10-07,87,False,18,11,True,False,True,0
254,FOVOnzsU,19,2024-10-07,5,False,16,6,False,True,True,0
43,8tMIsq5X,17,2024-10-07,74,False,5,4,False,False,True,0
78,DwUbxmHa,17,2024-10-07,21,False,19,9,True,False,False,1
100,gNNCZ9yp,6,2024-10-07,88,False,16,4,True,True,False,1
165,49zFRa2W,14,2024-10-07,19,False,14,8,False,False,False,0
294,9A11xWtc,3,2024-10-07,73,False,17,4,True,False,False,0
71,TJDhePLL,5,2024-10-07,58,False,15,5,False,True,False,1
232,bNgEi87f,6,2024-10-07,6,False,10,4,True,False,True,0
171,a6f78EmH,8,2024-10-07,36,False,10,9,True,False,True,0
148,Y5Al3huZ,12,2024-10-07,27,False,20,10,False,True,True,1
215,eCO4kB2e,9,2024-10-07,6,False,14,2,False,True,True,0
284,1CPihfN0,16,2024-10-07,42,False,19,18,False,False,False,1
134,n01m6qY0,5,2024-10-07,49,False,16,0,True,False,False,0
14,qsyBAuNA,2,2024-10-07,67,False,19,2,False,False,False,1
180,OsOthyXQ,9,2024-10-07,51,False,8,3,False,True,False,0
188,V7vHSZRc,12,2024-10-07,77,False,12,6,True,False,False,1
3,mEbhz7Zu,16,2024-10-07,20,False,20,2,False,False,True,1
66,iuFCgc0S,11,2024-10-07,32,False,9,5,True,False,True,1
50,16WgRQAq,18,2024-10-07,25,False,10,7,True,True,True,1
97,64G2EBkG,4,2024-10-07,82,False,7,0,True,True,True,1
256,8NrE54zC,20,2024-10-07,82,False,16,1,True,False,False,1
298,TmhZt6N6,10,2024-10-07,55,False,12,4,True,True,True,1
199,BzYPndk5,12,2024-10-07,86,False,5,1,False,False,False,0
82,5SfIvNho,7,2024-10-07,1,False,13,9,False,False,True,1
276,xI9J7S2F,4,2024-10-07,14,False,9,2,True,True,True,1
273,inpPo0S2,3,2024-10-07,26,False,5,1,True,True,True,1
279,A9smtgQX,9,2024-10-07,64,False,5,1,True,True,False,1
162,uNTSRvoo,8,2024-10-07,94,False,11,8,True,False,True,0
135,cEOPDTWw,18,2024-10-07,96,False,18,2,False,False,True,0
138,RC6nF9zS,1,2024-10-07,68,False,9,4,True,True,True,1
269,2a2vz8zu,6,2024-10-07,24,False,18,9,True,True,False,0
277,6j0noSIR,19,2024-10-07,70,False,13,7,False,True,False,1
138,vNPfnbEl,2,2024-10-07,90,False,19,9,True,False,True,1
57,Wf14yCE7,19,2024-10-07,71,False,15,9,False,False,True,1
236,T4g4OJAr,4,2024-10-07,18,False,9,8,True,True,False,1
212,xD6mMxjs,6,2024-10-07,5,False,10,1,False,False,False,1
161,cZOUXyZL,17,2024-10-07,58,False,19,16,False,True,False,1
29,nzxWOBM1,5,2024-10-07,4,False,12,8,True,True,True,1
65,MkOaS4QY,1,2024-10-07,14,False,12,2,True,False,True,0
117,2xNUYg6V,6,2024-10-07,98,False,19,3,False,True,True,1
172,5vGAUnQv,11,2024-10-07,16,False,7,1,False,False,False,1
260,J1tDPYSR,20,2024-10-07,37,False,11,3,True,True,False,0
181,A90p5xs9,13,2024-10-07,52,False,6,2,True,False,True,0
232,qZ3sXjws,19,2024-10-07,59,False,5,2,False,False,False,0
213,MK9sH2qI,9,2024-10-07,92,False,6,2,True,True,True,1
216,h7e13bR0,13,2024-10-07,33,False,10,0,False,False,True,1
252,gvEU6NCX,8,2024-10-07,66,False,5,2,False,False,False,1
57,wkaxo5LI,17,2024-10-07,29,False,17,3,True,False,True,0
221,6C3ELSPe,4,2024-10-07,77,False,13,1,True,False,False,0
22,zNUb9odc,13,2024-10-07,54,False,11,3,True,False,True,1
104,4c9as7nF,12,2024-10-07,62,False,19,15,False,False,False,1
140,SuHSdmfk,8,2024-10-07,25,False,11,8,True,False,True,0
286,6RzsFmZT,6,2024-10-07,48,False,20,6,True,False,False,1
218,ncc8JFOn,13,2024-10-07,39,False,7,3,True,True,True,1
278,oKIjc4M5,18,2024-10-07,21,False,10,9,True,True,True,1
23,g67hpomS,10,2024-10-07,81,False,11,2,False,True,True,1
111,nerNUtaV,2,2024-10-07,79,False,18,1,True,True,True,1
194,Flnr1fmt,19,2024-10-07,91,False,8,0,False,True,True,1
59,Lt0ydAR8,7,2024-10-07,83,False,12,9,True,True,True,1
276,eTe3t6ua,5,2024-10-07,16,False,5,4,True,False,False,0
153,0eXXz6OM,19,2024-10-07,32,False,14,2,False,True,False,1
51,1yvW5Bpg,13,2024-10-07,49,False,16,1,False,True,True,1
36,IkSWw44p,15,2024-10-07,0,False,15,11,True,False,False,1
101,4XKdJ2m4,2,2024-10-07,96,False,18,9,False,False,True,0
229,g4kVUFsL,6,2024-10-07,88,False,10,9,True,True,False,0
161,t1fALmNQ,5,2024-10-07,47,False,12,6,True,True,False,1
67,eSQaxUoR,17,2024-10-07,25,False,18,9,False,False,False,1
44,nrjLLXWj,4,2024-10-07,20,False,10,9,False,True,False,1
103,oyxkDrAT,17,2024-10-07,5,False,17,1,True,True,False,0
127,Q7rFQk8F,7,2024-10-07,50,False,10,3,False,True,True,1
102,2GNFQmGH,17,2024-10-07,96,False,20,13,True,False,False,1
222,fPcX5QWT,2,2024-10-07,44,False,16,15,False,True,True,0
105,iWRFnJjV,10,2024-10-07,73,False,15,10,True,False,False,1
207,TKLo4zrI,17,2024-10-07,7,False,12,5,False,False,False,1
33,6tmQlHCj,11,2024-10-07,92,False,8,7,True,True,False,0
83,8ARAfltR,7,2024-10-07,0,False,14,12,False,False,False,0
49,s1blJFoO,12,2024-10-07,82,False,5,2,False,True,True,1
172,F7VTpFEG,9,2024-10-07,2,False,8,5,True,True,True,0
222,HbtiPgaY,9,2024-10-07,27,False,17,16,True,True,True,1
154,3sogRtok,3,2024-10-07,5,False,14,5,False,True,True,1
42,ER6ZfVz9,2,2024-10-07,4,False,16,2,False,False,False,1
34,5DM1c0et,14,2024-10-07,36,False,6,2,True,False,False,0
133,D2hqR0Xn,19,2024-10-07,97,False,15,3,True,True,False,1
221,aukB5Jod,15,2024-10-07,46,False,9,5,False,False,False,0
46,kSSX3WmH,14,2024-10-07,52,False,17,3,False,False,True,0
274,HEh1n7zi,7,2024-10-07,23,False,15,0,True,True,False,1
48,idsrv6MT,8,2024-10-07,46,False,17,14,True,True,False,0
172,KAb3DYdd,15,2024-10-07,22,False,12,6,False,False,True,0
262,6agJunDc,12,2024-10-07,84,False,14,11,False,True,True,1
42,fEBXpx0H,20,2024-10-07,7,False,19,11,True,True,True,1
169,0IYlRa3A,5,2024-10-07,24,False,18,1,False,False,False,1
1,wNmz9lGc,10,2024-10-07,59,False,16,7,True,False,False,1
174,RYyzTR8E,13,2024-10-07,12,False,15,12,False,True,True,0
90,FHIOmSsN,10,2024-10-07,43,False,20,3,True,True,True,1
252,yZgdBQOz,4,2024-10-07,71,False,12,11,True,True,False,1
221,ZM70Az1N,18,2024-10-07,18,False,12,11,True,False,True,1
269,ui65vFtn,4,2024-10-07,52,False,19,5,True,False,True,1
230,g7VnbMsN,8,2024-10-07,63,False,17,6,True,True,True,1
78,XPlwqwIo,4,2024-10-07,76,False,12,8,True,True,True,1
39,1WmEfZ2m,8,2024-10-07,4,False,18,6,False,False,False,0
83,5P8NYTta,10,2024-10-07,18,False,17,2,True,True,True,1
28,UVdiVODw,4,2024-10-07,50,False,19,5,True,True,False,0
22,U6SL1LG8,2,2024-10-07,20,False,16,7,False,False,True,1
230,RMfI6Q7x,19,2024-10-07,97,False,13,0,True,True,False,1
203,46bOOD66,7,2024-10-07,20,False,13,4,False,False,True,1
170,JaQDO2hZ,10,2024-10-07,76,False,8,0,True,True,False,0
148,fG9yWFkV,10,2024-10-07,66,False,17,7,True,True,True,1
128,QFBDIeTv,8,2024-10-07,92,False,19,15,True,False,False,0
173,aGBuKcf3,17,2024-10-07,89,False,15,14,False,False,False,0
131,UVeJRbrf,12,2024-10-07,59,False,5,3,True,False,True,0
185,koIyBSGx,18,2024-10-07,98,False,12,11,True,True,False,0
59,4mPlD4om,1,2024-10-07,18,False,19,0,False,False,False,1
260,pIrbPqBQ,6,2024-10-07,46,False,12,1,True,True,False,0
9,krUTnmnP,3,2024-10-07,58,False,14,0,False,True,False,0
150,4TABsoDu,3,2024-10-07,48,False,11,1,True,True,False,1
249,oLXNULbM,3,2024-10-07,30,False,14,0,False,True,True,0
61,zILmpTnx,10,2024-10-07,69,False,7,4,False,False,True,1
190,RpRnRqpX,12,2024-10-07,82,False,16,1,False,False,False,0
39,Nq8VHEff,15,2024-10-07,5,False,11,0,False,False,True,0
132,vcGx9QHM,5,2024-10-07,78,False,6,3,False,True,True,1
150,YhaLzuSo,11,2024-10-07,75,False,5,0,True,True,False,1
289,PULXdDGR,9,2024-10-07,15,False,19,10,True,True,False,1
297,s50R8Hm1,6,2024-10-07,27,False,14,4,True,False,False,1
168,vEU7rVlw,6,2024-10-07,73,False,11,3,True,True,False,1
260,nlsMoi5E,8,2024-10-07,52,False,14,5,False,True,True,1
274,toKXokfR,14,2024-10-07,47,False,5,3,False,True,True,1
290,KydyCHLo,11,2024-10-07,50,False,11,3,True,True,True,1
149,2Ef37Qpq,6,2024-10-07,10,False,11,10,True,True,False,0
227,YyL3jGum,10,2024-10-07,51,False,20,13,True,False,False,1
293,bjYvSa36,3,2024-10-07,82,False,9,6,False,True,False,0
69,Xzx3eZfJ,18,2024-10-07,71,False,7,3,True,True,True,1
231,S7jVQB2L,9,2024-10-07,36,False,18,14,False,True,False,1
24,CSYLWZvL,1,2024-10-07,98,False,11,5,True,False,False,0
238,vaSenJMv,10,2024-10-07,76,False,5,3,True,False,True,1
69,aqUMY7jl,5,2024-10-07,68,False,14,4,True,False,False,1
147,F6l3KJEK,6,2024-10-07,44,False,8,4,True,False,True,0
16,KB5KsQG3,10,2024-10-07,68,False,17,5,True,False,True,1
29,OmEYFl3F,18,2024-10-07,22,False,7,5,True,True,True,1
4,cz3FUfDw,20,2024-10-07,62,False,11,1,False,False,True,0
212,X1AdjnEr,16,2024-10-07,3,False,7,6,True,True,False,1
51,WKo2JjDf,20,2024-10-07,56,False,14,5,False,False,True,1
196,3P5X6mPM,20,2024-10-07,70,False,16,2,True,False,False,1
131,4V2sKuug,17,2024-10-07,35,False,10,2,False,False,False,0
115,77oPLdej,11,2024-10-07,50,False,11,0,True,False,True,1
221,sjRMod0Y,20,2024-10-07,11,False,12,2,False,True,True,0
290,feGLvQ8n,15,2024-10-07,23,False,8,3,True,True,True,1
151,rD1vJ6LJ,17,2024-10-07,45,False,16,0,True,True,True,1
92,ckdY8T9C,6,2024-10-07,31,False,15,10,True,True,False,1
184,2avrd8pS,12,2024-10-07,46,False,10,3,False,False,True,1
214,hPUuWLVY,2,2024-10-07,78,False,16,1,False,False,True,0
31,vL6YJ1jk,2,2024-10-07,86,False,13,12,True,True,True,1
30,tifJjVt7,18,2024-10-07,96,False,5,0,True,True,False,0
47,muk5ph3W,15,2024-10-07,70,False,10,9,True,True,False,1
287,U9kHF6sD,12,2024-10-07,33,False,11,7,False,True,False,1
267,jpH7RT8i,5,2024-10-07,32,False,13,9,False,True,True,1
138,XFVM8zBj,5,2024-10-07,38,False,9,5,True,True,False,1
227,4quLzq0P,4,2024-10-07,77,False,10,1,True,False,False,1
142,Z0dKvhuX,16,2024-10-07,2,False,6,5,True,True,True,1
70,dytmBdaV,18,2024-10-07,23,False,17,3,False,False,True,1
154,QV3VitOE,15,2024-10-07,92,False,14,11,True,False,False,1
162,gMWGvclA,15,2024-10-07,1,False,14,7,True,False,False,0
294,jiHaIKHz,15,2024-10-07,91,False,13,2,False,False,False,0
285,cF1OyN0r,4,2024-10-07,57,False,16,6,False,False,True,0
122,iSTKZlZR,17,2024-10-07,42,False,15,8,True,True,False,1
298,yYC5VcJx,19,2024-10-07,78,False,20,12,True,True,False,0
30,60c5Cwzs,17,2024-10-07,39,False,15,8,True,False,False,0
234,rgKQhra7,19,2024-10-07,8,False,12,2,True,True,False,1
90,7wiTPd5z,8,2024-10-07,45,False,13,12,False,False,False,0
66,UKOctqLi,17,2024-10-07,12,False,16,14,True,False,False,1
284,6LdwEYBO,8,2024-10-07,57,False,16,14,False,False,True,1
88,Hgdst6zQ,18,2024-10-07,27,False,13,1,False,True,True,1
280,nTUcsnlA,1,2024-10-07,20,False,5,4,False,True,True,0
289,btb3tKeM,16,2024-10-07,34,False,15,13,True,False,True,1
175,Ll691oCe,16,2024-10-07,16,False,9,5,True,True,False,1
133,bLdEwv1R,13,2024-10-07,91,False,12,8,False,True,True,1
14,fae89Lsb,17,2024-10-07,98,False,15,3,True,False,True,1
247,QcTOnLcM,14,2024-10-07,67,False,12,4,True,True,True,1
133,ObBHPH3X,6,2024-10-07,38,False,13,7,False,False,False,1
238,IjgNlsnY,1,2024-10-07,40,False,8,2,False,False,True,1
56,WJFmSFq7,3,2024-10-07,54,False,12,3,False,False,False,0
41,ywqCw6la,5,2024-10-07,33,False,15,1,False,False,True,0
81,boNZEQB2,7,2024-10-07,42,False,13,3,False,False,True,1
171,10OCoqSC,11,2024-10-07,100,True,5,5,True,False,False,1
202,z2z9xCIY,20,2024-10-07,53,False,12,9,False,False,False,1
193,y8IzlJvz,14,2024-10-07,79,False,6,3,True,False,False,1
52,rX42ejMr,3,2024-10-07,7,False,13,3,False,False,True,0
40,inleNtee,5,2024-10-07,57,False,9,2,True,False,True,0
170,Twg1Upwr,15,2024-10-07,2,False,15,6,False,True,False,0
136,IDrs5nJB,5,2024-10-07,62,False,12,9,False,False,True,1
199,sgnBzImw,16,2024-10-07,46,False,6,2,True,True,False,0
100,un4nOrud,11,2024-10-07,75,False,10,8,True,True,False,1
142,7pUAD1g1,18,2024-10-07,82,False,18,14,True,True,False,0
73,nsXP5Izm,11,2024-10-07,98,False,8,0,False,True,True,0
131,qiIYmm2M,14,2024-10-07,3,False,19,17,True,False,False,0
232,2BpCEPCW,12,2024-10-07,25,False,14,5,False,False,True,0
282,YGNGYFjF,11,2024-10-07,55,False,16,7,True,False,True,0
78,6eRaNg1T,12,2024-10-07,92,False,14,2,False,False,True,1
190,Mpk2HdQ4,3,2024-10-07,58,False,20,14,True,True,False,0
199,5tmZwimI,20,2024-10-07,69,False,15,6,True,False,False,0
72,xHOXL43K,6,2024-10-07,59,False,8,0,False,False,False,0
250,WwDeq8Mq,7,2024-10-07,64,False,12,0,True,False,True,0
160,hcJOLVTz,12,2024-10-07,80,False,12,9,False,False,True,0
277,e2HpckhX,10,2024-10-07,37,False,17,0,True,False,False,1
89,gk52QjQs,6,2024-10-07,23,False,9,1,False,True,False,1
58,GEvulStN,3,2024-10-07,76,False,15,1,True,False,False,0
289,xFqcozjL,19,2024-10-07,28,False,5,4,True,False,True,1
230,IMvwUJnV,17,2024-10-07,57,False,6,1,True,True,False,1
15,27X3O5xZ,6,2024-10-07,59,False,6,2,False,True,False,0
17,obaXSeqH,11,2024-10-07,3,False,20,1,False,False,False,1
32,9fbOdG3R,15,2024-10-07,20,False,9,8,False,False,True,1
141,sqRZi4rO,11,2024-10-07,91,False,15,0,True,True,True,1
66,EkVS7UFa,10,2024-10-07,26,False,8,1,False,False,False,1
286,nEjNrCrS,15,2024-10-07,84,False,7,3,True,False,True,1
22,nIJ8j6sd,19,2024-10-07,89,False,18,13,False,True,False,1
268,Dvg6vt48,15,2024-10-07,52,False,5,0,True,True,True,1
201,GfUrEaa8,8,2024-10-07,33,False,8,7,False,False,False,0
235,FjzwVTfR,19,2024-10-07,56,False,17,11,True,True,True,1
108,4cc19Bl4,20,2024-10-07,41,False,10,6,False,True,False,0
106,6IrMO08b,17,2024-10-07,68,False,6,4,False,False,True,0
23,No1oQhi7,4,2024-10-07,93,False,9,2,False,True,True,1
27,DHvaXgNp,17,2024-10-07,66,False,15,0,True,False,False,0
286,17rUHIt8,19,2024-10-07,42,False,6,3,False,False,False,1
20,hiLEzJVl,2,2024-10-07,79,False,8,1,False,False,False,1
15,6lmAUCVm,14,2024-10-07,8,False,7,0,False,False,True,0
10,OuYwgd7y,15,2024-10-07,63,False,7,5,False,False,True,1
138,YCWMlcEk,15,2024-10-07,90,False,6,1,True,True,False,1
52,5tn12lcx,13,2024-10-07,95,False,18,15,True,False,True,0
198,cUL9Djsw,14,2024-10-07,47,False,20,0,True,False,False,0
234,JfN7dG2r,4,2024-10-07,0,False,16,14,False,True,False,1
119,OnCVwhpr,15,2024-10-07,31,False,9,6,True,False,False,0
46,bE6Cj56D,7,2024-10-07,22,False,10,8,True,True,True,1
225,pHJEBWhV,1,2024-10-07,27,False,18,5,True,True,False,0
188,pjsepqCa,8,2024-10-07,55,False,14,3,False,True,True,1
298,CyTwZf4z,17,2024-10-07,56,False,18,1,True,False,True,0
203,dyaQi8dh,3,2024-10-07,26,False,17,10,False,False,True,1
39,TfBiO9kR,1,2024-10-07,58,False,15,0,False,False,True,0
5,dv9iYFI4,11,2024-10-07,19,False,8,1,False,True,False,1
206,zYkKeL0T,20,2024-10-07,45,False,16,4,False,True,True,1
126,LNvjxJo4,16,2024-10-07,33,False,7,5,True,True,True,1
127,vQihLZIS,4,2024-10-07,24,False,17,16,True,False,False,1
18,EhVJuCuk,8,2024-10-07,5,False,16,2,True,True,True,1
116,M0TPiKZi,19,2024-10-07,96,False,16,14,False,True,False,1
84,ZzWxw9Ym,10,2024-10-07,86,False,16,2,True,False,False,0
239,9mos7WMw,7,2024-10-07,75,False,10,0,True,True,True,1
277,Eg1o5Xtz,13,2024-10-07,15,False,9,4,False,False,True,1
137,UiDxKnjk,4,2024-10-07,55,False,7,4,True,False,True,1
185,HwVUGXYZ,19,2024-10-07,78,False,6,5,True,False,True,1
46,WqmcQsp3,18,2024-10-07,13,False,13,12,True,True,True,1
209,6nhvNe7z,4,2024-10-07,18,False,11,7,False,False,True,1
130,XWw5rxvG,6,2024-10-07,5,False,8,4,True,True,True,1
127,BNqQqyZc,18,2024-10-07,12,False,17,8,False,True,False,1
201,AnZbi9fB,11,2024-10-07,92,False,17,6,False,False,False,0
47,9UsSVkQ6,11,2024-10-07,94,False,20,6,False,False,True,1
54,rkAevO17,14,2024-10-07,59,False,11,2,True,False,True,0
28,F50THAla,18,2024-10-07,44,False,18,13,False,False,False,0
189,2rMwDgZ2,1,2024-10-07,43,False,11,10,False,True,True,1
261,Fd8J1aNJ,10,2024-10-07,5,False,15,5,False,True,True,1
116,0PXfEQsY,20,2024-10-07,67,False,12,8,False,True,True,1
10,eaIDz7XX,17,2024-10-07,84,False,8,3,True,True,True,1
121,odb9d2Rj,18,2024-10-07,30,False,11,6,True,False,True,0
85,86nRXakg,11,2024-10-07,20,False,15,12,False,True,False,1
75,XDmLFtR9,8,2024-10-07,29,False,11,10,True,False,True,0
72,L1FHqB6I,9,2024-10-07,45,False,6,2,True,False,False,0
191,midZxRA6,16,2024-10-07,21,False,18,7,True,False,False,1
