feedbackId,courseId,userId,enrollmentId,overallSatisfaction,contentQuality,instructorEffectiveness,comments,createdAt
lgP48xmK,14,295,o4xIdp7X,5,3,1,Very informative.,2024-10-07T15:07:42.805514
dzxvKawK,15,63,R4cSxX72,1,3,4,Could be better.,2024-10-07T15:07:42.805514
DOnXMeFP,3,253,YxF7jwuK,1,4,1,Very informative.,2024-10-07T15:07:42.805514
aU83mqPA,19,233,Nj2Hxcrm,2,5,5,Great course!,2024-10-07T15:07:42.805514
K9TPGX9A,15,52,5eIKEBeG,2,4,4,Great course!,2024-10-07T15:07:42.805514
q2aLa2aO,16,272,7SffosTx,3,4,1,Very informative.,2024-10-07T15:07:42.805514
ewNSX6E2,9,235,FJ4ANSWn,1,1,4,Could be better.,2024-10-07T15:07:42.805514
QU81O9lP,11,298,F9vMtaWh,5,4,1,Great course!,2024-10-07T15:07:42.805514
kUqozfp2,19,154,jEZ3QvBV,5,2,2,Very informative.,2024-10-07T15:07:42.805514
sRnwNj4d,19,256,ApnwUX0R,2,3,1,Great course!,2024-10-07T15:07:42.805514
9theuv8v,6,10,MfHiP4b3,1,1,1,Could be better.,2024-10-07T15:07:42.805514
ESmeG9sf,8,261,NeGelVRc,5,4,2,Very informative.,2024-10-07T15:07:42.805514
NEQdrNBJ,7,49,5SrcmMoy,1,4,3,Could be better.,2024-10-07T15:07:42.805514
ugrAWU4q,4,27,xevvvA2W,5,3,1,Could be better.,2024-10-07T15:07:42.805514
9DLMsE81,18,149,lt8Mfjau,4,4,1,Could be better.,2024-10-07T15:07:42.805514
tjAmOz5Y,6,280,sinvt9NW,3,4,5,Could be better.,2024-10-07T15:07:42.806514
IhjJ75bD,15,49,RNIWiNTd,2,4,2,Very informative.,2024-10-07T15:07:42.806514
VOKY1or9,11,26,s8EHmOXG,3,5,1,Could be better.,2024-10-07T15:07:42.806514
pu1Xe1uI,13,4,fhcciRDu,3,4,3,Could be better.,2024-10-07T15:07:42.806514
Im48fC0m,3,206,mEHib0p7,2,2,4,Very informative.,2024-10-07T15:07:42.806514
O8LLoptC,12,11,Vdc2oKI0,3,3,4,Very informative.,2024-10-07T15:07:42.806514
7MZup6qW,3,297,6dHIJFny,4,3,1,Could be better.,2024-10-07T15:07:42.806514
GVkULq9p,16,180,eanbJTdc,3,5,1,Very informative.,2024-10-07T15:07:42.806514
zFoOui74,6,164,avVkctbY,4,4,3,Could be better.,2024-10-07T15:07:42.806514
S4aL31NR,19,254,FOVOnzsU,4,4,1,Very informative.,2024-10-07T15:07:42.806514
jRndXCvO,17,43,8tMIsq5X,4,3,3,Very informative.,2024-10-07T15:07:42.806514
qvpwefUt,6,232,bNgEi87f,5,1,3,Very informative.,2024-10-07T15:07:42.806514
UNeYPu9d,8,171,a6f78EmH,4,2,1,Very informative.,2024-10-07T15:07:42.806514
2zDp9zfA,12,148,Y5Al3huZ,4,5,2,Could be better.,2024-10-07T15:07:42.806514
LDrdKT8Q,9,215,eCO4kB2e,2,3,4,Great course!,2024-10-07T15:07:42.806514
OKWJ1OD1,16,3,mEbhz7Zu,2,3,2,Great course!,2024-10-07T15:07:42.807514
3oUBdebt,11,66,iuFCgc0S,2,5,2,Could be better.,2024-10-07T15:07:42.807514
QeMgCb4h,18,50,16WgRQAq,5,5,4,Great course!,2024-10-07T15:07:42.807514
glsm1wTu,4,97,64G2EBkG,5,3,3,Very informative.,2024-10-07T15:07:42.807514
ME7LkMxe,10,298,TmhZt6N6,1,2,5,Could be better.,2024-10-07T15:07:42.807514
7xkj2BNY,7,82,5SfIvNho,4,2,3,Great course!,2024-10-07T15:07:42.807514
G7ROYxuA,4,276,xI9J7S2F,3,5,3,Very informative.,2024-10-07T15:07:42.807514
MKHR7ntI,3,273,inpPo0S2,3,5,2,Could be better.,2024-10-07T15:07:42.807514
cLIgKgJz,8,162,uNTSRvoo,3,5,1,Could be better.,2024-10-07T15:07:42.807514
HFxieM7i,18,135,cEOPDTWw,4,1,1,Great course!,2024-10-07T15:07:42.807514
wsCYSAq6,1,138,RC6nF9zS,4,1,1,Great course!,2024-10-07T15:07:42.807514
7VevmNxk,2,138,vNPfnbEl,5,2,4,Very informative.,2024-10-07T15:07:42.807514
Zcwc9pxk,19,57,Wf14yCE7,3,2,3,Very informative.,2024-10-07T15:07:42.807514
OMLEq26y,5,29,nzxWOBM1,5,4,1,Great course!,2024-10-07T15:07:42.807514
Pm2OiV1y,1,65,MkOaS4QY,3,2,1,Great course!,2024-10-07T15:07:42.807514
xcqLCeSD,6,117,2xNUYg6V,1,2,3,Great course!,2024-10-07T15:07:42.807514
o6mL0IZa,13,181,A90p5xs9,5,3,2,Great course!,2024-10-07T15:07:42.807514
1iwfLN5Y,9,213,MK9sH2qI,2,1,2,Very informative.,2024-10-07T15:07:42.807514
xX5qqjvr,13,216,h7e13bR0,5,2,1,Could be better.,2024-10-07T15:07:42.807514
FCStUuq2,17,57,wkaxo5LI,4,3,4,Could be better.,2024-10-07T15:07:42.807514
xldSGSqy,13,22,zNUb9odc,5,1,1,Very informative.,2024-10-07T15:07:42.808515
BTzlY72V,8,140,SuHSdmfk,1,3,4,Great course!,2024-10-07T15:07:42.808515
pHsUfVyc,13,218,ncc8JFOn,5,4,2,Very informative.,2024-10-07T15:07:42.808515
e0kqGdCC,18,278,oKIjc4M5,4,1,2,Could be better.,2024-10-07T15:07:42.808515
aV1L75HR,10,23,g67hpomS,1,3,5,Could be better.,2024-10-07T15:07:42.808515
KZ1qhorJ,2,111,nerNUtaV,4,2,1,Very informative.,2024-10-07T15:07:42.808515
AJbiEBYG,19,194,Flnr1fmt,5,3,1,Very informative.,2024-10-07T15:07:42.808515
vLmLi4gH,7,59,Lt0ydAR8,5,1,4,Very informative.,2024-10-07T15:07:42.808515
lh5vJf7o,13,51,1yvW5Bpg,4,4,2,Great course!,2024-10-07T15:07:42.808515
zrn8wEV7,2,101,4XKdJ2m4,2,2,5,Great course!,2024-10-07T15:07:42.808515
YnDqBbzK,7,127,Q7rFQk8F,1,3,1,Very informative.,2024-10-07T15:07:42.808515
9OTUtKQw,2,222,fPcX5QWT,3,1,4,Great course!,2024-10-07T15:07:42.808515
9uuZzlqg,12,49,s1blJFoO,2,5,2,Great course!,2024-10-07T15:07:42.808515
3dTR7Z79,9,172,F7VTpFEG,5,1,2,Great course!,2024-10-07T15:07:42.808515
wNxX7lkt,9,222,HbtiPgaY,5,5,5,Great course!,2024-10-07T15:07:42.808515
nkpzR21r,3,154,3sogRtok,4,1,2,Great course!,2024-10-07T15:07:42.808515
kjKMzWtb,14,46,kSSX3WmH,4,4,2,Great course!,2024-10-07T15:07:42.809546
QXedmfH2,15,172,KAb3DYdd,2,1,2,Could be better.,2024-10-07T15:07:42.809546
4aLzkI8w,12,262,6agJunDc,4,4,3,Could be better.,2024-10-07T15:07:42.809546
KaqdayI0,20,42,fEBXpx0H,5,2,5,Very informative.,2024-10-07T15:07:42.809546
pBfFcyCy,13,174,RYyzTR8E,4,2,2,Could be better.,2024-10-07T15:07:42.809546
XrIWonNg,10,90,FHIOmSsN,2,3,1,Very informative.,2024-10-07T15:07:42.809546
XOxM3AOV,18,221,ZM70Az1N,2,3,3,Great course!,2024-10-07T15:07:42.809546
QJfb7w5e,4,269,ui65vFtn,1,1,5,Very informative.,2024-10-07T15:07:42.809546
kQH5LlBx,8,230,g7VnbMsN,4,2,3,Great course!,2024-10-07T15:07:42.809546
vPXxZ6wG,4,78,XPlwqwIo,2,4,5,Very informative.,2024-10-07T15:07:42.809546
kJxEQRXx,10,83,5P8NYTta,1,1,2,Could be better.,2024-10-07T15:07:42.809546
Z4zUwA9e,2,22,U6SL1LG8,4,2,2,Great course!,2024-10-07T15:07:42.809546
5RxzMCo7,7,203,46bOOD66,1,1,5,Very informative.,2024-10-07T15:07:42.809546
yT7oVgGC,10,148,fG9yWFkV,1,4,5,Very informative.,2024-10-07T15:07:42.809546
lwRLoIsy,12,131,UVeJRbrf,5,4,3,Very informative.,2024-10-07T15:07:42.809546
Ae6HWmB6,3,249,oLXNULbM,4,1,2,Could be better.,2024-10-07T15:07:42.809546
xYmPP7f9,10,61,zILmpTnx,1,3,3,Could be better.,2024-10-07T15:07:42.809546
TqVaG8xV,15,39,Nq8VHEff,4,2,1,Could be better.,2024-10-07T15:07:42.810545
ODa9JPDP,5,132,vcGx9QHM,5,2,5,Could be better.,2024-10-07T15:07:42.810545
RB6IDHEM,8,260,nlsMoi5E,5,2,3,Could be better.,2024-10-07T15:07:42.810545
oofKhu9s,14,274,toKXokfR,4,4,1,Very informative.,2024-10-07T15:07:42.810545
eXo4Uhs2,11,290,KydyCHLo,5,1,4,Could be better.,2024-10-07T15:07:42.810545
iMQYRRDH,18,69,Xzx3eZfJ,1,4,4,Great course!,2024-10-07T15:07:42.810545
Rw5s47mF,10,238,vaSenJMv,2,1,3,Could be better.,2024-10-07T15:07:42.810545
yMA990Hl,6,147,F6l3KJEK,2,2,4,Great course!,2024-10-07T15:07:42.810545
Ok5iuIDe,10,16,KB5KsQG3,4,4,3,Could be better.,2024-10-07T15:07:42.810545
r0zbGEP5,18,29,OmEYFl3F,5,1,2,Great course!,2024-10-07T15:07:42.810545
R2AsyRt1,20,4,cz3FUfDw,1,5,5,Could be better.,2024-10-07T15:07:42.810545
R6hwq2qU,20,51,WKo2JjDf,3,3,2,Could be better.,2024-10-07T15:07:42.810545
biSvDe6Y,11,115,77oPLdej,1,5,3,Very informative.,2024-10-07T15:07:42.810545
63aD8oYZ,20,221,sjRMod0Y,4,5,1,Great course!,2024-10-07T15:07:42.810545
wZu65Ehg,15,290,feGLvQ8n,5,3,5,Very informative.,2024-10-07T15:07:42.810545
QbDemn2H,17,151,rD1vJ6LJ,2,5,2,Great course!,2024-10-07T15:07:42.810545
KIrsAhH5,12,184,2avrd8pS,2,2,5,Very informative.,2024-10-07T15:07:42.810545
Tsy9NSuN,2,214,hPUuWLVY,4,1,5,Great course!,2024-10-07T15:07:42.811546
I2Gmk5eR,2,31,vL6YJ1jk,5,1,3,Very informative.,2024-10-07T15:07:42.811546
Mcxc4mef,5,267,jpH7RT8i,1,3,1,Could be better.,2024-10-07T15:07:42.811546
RANmycKD,16,142,Z0dKvhuX,1,5,1,Great course!,2024-10-07T15:07:42.811546
dL7WzsrV,18,70,dytmBdaV,4,5,5,Very informative.,2024-10-07T15:07:42.811546
tZkME7bI,4,285,cF1OyN0r,3,2,2,Could be better.,2024-10-07T15:07:42.811546
GoFfd3J0,8,284,6LdwEYBO,4,2,1,Could be better.,2024-10-07T15:07:42.811546
pE9i0N7a,18,88,Hgdst6zQ,4,1,1,Could be better.,2024-10-07T15:07:42.811546
Cc1BWYNC,1,280,nTUcsnlA,3,4,2,Great course!,2024-10-07T15:07:42.811546
8PLleNy7,16,289,btb3tKeM,4,5,1,Great course!,2024-10-07T15:07:42.811546
Af2YUuqd,13,133,bLdEwv1R,3,1,3,Could be better.,2024-10-07T15:07:42.811546
PB6HEeRf,17,14,fae89Lsb,2,1,3,Very informative.,2024-10-07T15:07:42.811546
StewYLkb,14,247,QcTOnLcM,4,2,4,Very informative.,2024-10-07T15:07:42.811546
qstcbsPn,1,238,IjgNlsnY,3,4,1,Could be better.,2024-10-07T15:07:42.811546
1T6oDSp0,5,41,ywqCw6la,3,5,3,Very informative.,2024-10-07T15:07:42.811546
CsR2sssZ,7,81,boNZEQB2,4,4,5,Could be better.,2024-10-07T15:07:42.812544
eWnGjrW1,3,52,rX42ejMr,3,1,3,Very informative.,2024-10-07T15:07:42.812544
v2xpGOsi,5,40,inleNtee,3,4,1,Very informative.,2024-10-07T15:07:42.812544
stHr2LWm,5,136,IDrs5nJB,4,3,4,Could be better.,2024-10-07T15:07:42.812544
kEhLmcTv,11,73,nsXP5Izm,1,3,3,Could be better.,2024-10-07T15:07:42.812544
dUrLNFOo,12,232,2BpCEPCW,3,2,1,Very informative.,2024-10-07T15:07:42.812544
ATeEGrHh,11,282,YGNGYFjF,1,3,1,Could be better.,2024-10-07T15:07:42.812544
XUpEgPCa,12,78,6eRaNg1T,5,4,1,Very informative.,2024-10-07T15:07:42.812544
AvRukQfi,7,250,WwDeq8Mq,3,4,2,Great course!,2024-10-07T15:07:42.812544
M9NIaBul,12,160,hcJOLVTz,5,3,3,Great course!,2024-10-07T15:07:42.812544
1I0v7IcK,19,289,xFqcozjL,1,2,4,Could be better.,2024-10-07T15:07:42.812544
AaqsiHNx,15,32,9fbOdG3R,4,3,1,Very informative.,2024-10-07T15:07:42.812544
NT1wANqn,11,141,sqRZi4rO,3,1,3,Great course!,2024-10-07T15:07:42.812544
H0IzeoCY,15,286,nEjNrCrS,2,1,1,Great course!,2024-10-07T15:07:42.813546
qyvAmPqU,15,268,Dvg6vt48,4,3,3,Very informative.,2024-10-07T15:07:42.813546
Nsz9Mjtq,19,235,FjzwVTfR,4,1,4,Very informative.,2024-10-07T15:07:42.813546
oXEHSg8T,17,106,6IrMO08b,2,5,2,Could be better.,2024-10-07T15:07:42.813546
e5hhmiFc,4,23,No1oQhi7,1,2,5,Very informative.,2024-10-07T15:07:42.813546
SAfBNqeS,14,15,6lmAUCVm,5,5,1,Great course!,2024-10-07T15:07:42.813546
QshTSbVI,15,10,OuYwgd7y,4,4,1,Could be better.,2024-10-07T15:07:42.813546
FCexGWFi,13,52,5tn12lcx,5,4,5,Very informative.,2024-10-07T15:07:42.813546
utFRgjlo,7,46,bE6Cj56D,3,1,1,Great course!,2024-10-07T15:07:42.813546
BWKFENyi,8,188,pjsepqCa,1,5,2,Could be better.,2024-10-07T15:07:42.813546
2zG9idOp,17,298,CyTwZf4z,3,2,1,Very informative.,2024-10-07T15:07:42.813546
nl6ruoEd,3,203,dyaQi8dh,1,2,2,Could be better.,2024-10-07T15:07:42.813546
b1P6Hjy3,1,39,TfBiO9kR,1,2,5,Great course!,2024-10-07T15:07:42.813546
X6nerNAW,20,206,zYkKeL0T,4,1,5,Could be better.,2024-10-07T15:07:42.813546
pyuxXJXx,16,126,LNvjxJo4,1,2,3,Great course!,2024-10-07T15:07:42.813546
K1ncztOx,8,18,EhVJuCuk,1,4,5,Very informative.,2024-10-07T15:07:42.813546
EAEEwTlT,7,239,9mos7WMw,4,5,5,Very informative.,2024-10-07T15:07:42.814545
zW5mVl4Y,13,277,Eg1o5Xtz,2,3,4,Could be better.,2024-10-07T15:07:42.814545
yv64edY1,4,137,UiDxKnjk,5,1,5,Great course!,2024-10-07T15:07:42.814545
UM8tX3yM,19,185,HwVUGXYZ,1,2,1,Very informative.,2024-10-07T15:07:42.814545
BAVKTvyF,18,46,WqmcQsp3,2,5,4,Great course!,2024-10-07T15:07:42.814545
hXcczPHv,4,209,6nhvNe7z,1,4,5,Very informative.,2024-10-07T15:07:42.814545
BST9rBst,6,130,XWw5rxvG,3,2,3,Could be better.,2024-10-07T15:07:42.814545
9vkbUVzs,11,47,9UsSVkQ6,3,3,5,Great course!,2024-10-07T15:07:42.814545
fYAAZZ9j,14,54,rkAevO17,1,2,2,Very informative.,2024-10-07T15:07:42.814545
5d25Pxv4,1,189,2rMwDgZ2,2,4,4,Could be better.,2024-10-07T15:07:42.814545
wZgHU28m,10,261,Fd8J1aNJ,1,3,5,Great course!,2024-10-07T15:07:42.814545
6ketslfE,20,116,0PXfEQsY,2,4,2,Very informative.,2024-10-07T15:07:42.814545
q7ZsoYQ6,17,10,eaIDz7XX,4,4,1,Could be better.,2024-10-07T15:07:42.814545
36ky4FFU,18,121,odb9d2Rj,5,2,1,Could be better.,2024-10-07T15:07:42.814545
KIap9w4p,8,75,XDmLFtR9,4,2,4,Could be better.,2024-10-07T15:07:42.814545
ASf4pUUq,6,255,2yts04HO,5,2,2,Very informative.,2024-10-07T15:07:42.814545
JH3kQ8y3,6,298,K1rXvnQZ,1,1,2,Very informative.,2024-10-07T15:07:42.814545
XQvbAGKN,7,291,ydsW5fFM,4,4,2,Great course!,2024-10-07T15:07:42.814545
qdftaWGL,12,117,AJx6VdeN,5,2,3,Could be better.,2024-10-07T15:07:42.814545
tAGhvku2,13,244,ntPUBMwz,3,2,1,Could be better.,2024-10-07T15:07:42.815546
KEDmmdMI,9,160,74szMPC2,3,1,4,Great course!,2024-10-07T15:07:42.815546
9ay7TEr7,10,233,0lK8BEOa,3,5,1,Very informative.,2024-10-07T15:07:42.815546
X4Zamn4H,10,221,VH6U53EO,1,1,5,Great course!,2024-10-07T15:07:42.815546
GQwHepQM,7,175,AQOMcJjE,4,4,5,Very informative.,2024-10-07T15:07:42.815546
wNoaXvHc,3,295,KR3dzqnP,3,2,1,Great course!,2024-10-07T15:07:42.815546
31ea3zVT,10,244,1CxNpDgW,5,4,5,Very informative.,2024-10-07T15:07:42.815546
gAAu9xva,17,242,BmPNJUti,5,5,1,Great course!,2024-10-07T15:07:42.815546
TX7laFKb,16,240,TRlma3uH,2,5,4,Great course!,2024-10-07T15:07:42.815546
ATzrGInN,9,176,j3e5cnye,2,1,4,Could be better.,2024-10-07T15:07:42.815546
Tl5mox1N,7,191,v1dS8q2y,2,1,4,Great course!,2024-10-07T15:07:42.815546
c7ErIXCf,18,194,5qh133vX,3,2,4,Could be better.,2024-10-07T15:07:42.815546
Aoiz6eLv,11,92,alww0Xjz,5,1,5,Great course!,2024-10-07T15:07:42.815546
MLffWrjz,4,251,jirtgvtk,4,1,5,Very informative.,2024-10-07T15:07:42.815546
gj6KEqPY,18,123,w5RRv1Gf,1,1,1,Could be better.,2024-10-07T15:07:42.815546
Ek7JcrrO,7,109,R1nrBDfF,4,5,2,Very informative.,2024-10-07T15:07:42.815546
d4s71K8t,7,6,DhJn8rz7,5,2,5,Very informative.,2024-10-07T15:07:42.815546
FvcNtR8j,2,77,A1WSGHRj,3,4,5,Great course!,2024-10-07T15:07:42.815546
m1JloLZa,9,21,BDsoHera,2,4,5,Great course!,2024-10-07T15:07:42.815546
8BIwrFh5,8,125,aFJXwZLB,4,4,1,Could be better.,2024-10-07T15:07:42.816545
cTmcbNxK,19,109,GfLEeSzo,1,1,5,Great course!,2024-10-07T15:07:42.816545
uyvGYibd,3,199,IsoqxJiJ,2,4,2,Could be better.,2024-10-07T15:07:42.816545
k3mIlcpO,8,37,VAP4Pgp9,2,3,2,Very informative.,2024-10-07T15:07:42.817514
0KZeaY8j,1,114,n8omSfKb,4,5,3,Very informative.,2024-10-07T15:07:42.817514
XP34S81f,12,167,0dvjLnaA,5,5,2,Very informative.,2024-10-07T15:07:42.817514
3FK8RgWs,1,61,GKMWktRQ,3,4,2,Great course!,2024-10-07T15:07:42.817514
JAEUX24t,15,7,2XBnJeat,2,2,5,Very informative.,2024-10-07T15:07:42.817514
f2UkSJSh,9,35,KyXsRkvY,5,5,5,Very informative.,2024-10-07T15:07:42.817514
eluNXzdO,5,48,JAmyxc1c,5,1,2,Very informative.,2024-10-07T15:07:42.817514
CzhDTWqZ,3,246,5OIU1j4U,4,4,2,Could be better.,2024-10-07T15:07:42.817514
I2TNEA3N,3,284,MPZGwgGx,3,2,4,Great course!,2024-10-07T15:07:42.817514
zyvROMcH,13,185,yCoJBwIp,1,3,4,Very informative.,2024-10-07T15:07:42.817514
GEUeYnC8,11,272,aIAT7tXc,1,3,4,Could be better.,2024-10-07T15:07:42.817514
BJveseHP,5,9,4HCJiymL,2,4,4,Very informative.,2024-10-07T15:07:42.818548
2G372TG1,4,224,dIvFB4X2,4,1,3,Could be better.,2024-10-07T15:07:42.818548
vD9hZuh2,14,269,jw5vACkS,3,2,1,Could be better.,2024-10-07T15:07:42.818548
BSbu10oh,19,164,GaSsPp0U,1,3,2,Could be better.,2024-10-07T15:07:42.818548
ZM1y9moW,8,283,5JlyJTPP,3,4,5,Could be better.,2024-10-07T15:07:42.818548
80Me5LjM,1,43,Ba9mL5Kw,2,4,3,Could be better.,2024-10-07T15:07:42.818548
Q739Ss8s,13,261,88BcijTb,3,1,5,Great course!,2024-10-07T15:07:42.818548
83k63nV9,2,125,8zEahUVR,2,1,3,Great course!,2024-10-07T15:07:42.818548
93Q5BbAx,4,239,jeQYNqHx,5,5,2,Great course!,2024-10-07T15:07:42.818548
5z4VMZ9P,20,271,PPFy8A4s,3,5,4,Great course!,2024-10-07T15:07:42.818548
BY3kPvQb,14,237,VxUNpCMn,3,3,3,Very informative.,2024-10-07T15:07:42.818548
s0PuQ6qn,6,135,LzS15xRJ,1,4,2,Could be better.,2024-10-07T15:07:42.818548
7kLaWcd5,14,94,SZYCUC6h,4,5,1,Could be better.,2024-10-07T15:07:42.818548
Vbjgj3au,19,124,lojNDOh4,5,4,3,Great course!,2024-10-07T15:07:42.818548
XXLYIJFi,6,22,5FVQ0LCv,3,4,2,Great course!,2024-10-07T15:07:42.818548
zgszvE7s,14,12,NIPswWW9,3,3,3,Very informative.,2024-10-07T15:07:42.819544
wAIgxw2b,7,168,nsSd8i85,1,4,2,Great course!,2024-10-07T15:07:42.819544
ispxf4sS,4,214,nXhEmcm8,5,4,5,Great course!,2024-10-07T15:07:42.819544
PL6PhCjl,16,102,0Ns2ljMx,4,1,1,Could be better.,2024-10-07T15:07:42.819544
cPr9cNxA,20,194,M8okvznP,5,5,4,Could be better.,2024-10-07T15:07:42.819544
ogAB0Hvi,18,209,Fr4LlKwU,1,5,5,Great course!,2024-10-07T15:07:42.819544
QGYL4CqY,11,80,3Xu0wxcb,5,4,5,Very informative.,2024-10-07T15:07:42.819544
2UFlYpnI,17,56,kXcExqyn,3,1,4,Very informative.,2024-10-07T15:07:42.819544
Z98gHoIK,12,138,yi8REDJS,1,2,5,Very informative.,2024-10-07T15:07:42.819544
W9KWlB5V,12,125,H1wtxhO2,4,3,3,Very informative.,2024-10-07T15:07:42.819544
BAq1jko2,7,214,Q5aASVZ3,1,2,3,Very informative.,2024-10-07T15:07:42.819544
J9XU6xka,11,123,4MBaZ5TI,3,5,1,Could be better.,2024-10-07T15:07:42.819544
oPao64Ok,12,205,pRETdHW9,3,3,3,Very informative.,2024-10-07T15:07:42.819544
uGmsUzTG,4,247,28py2lXD,4,3,2,Great course!,2024-10-07T15:07:42.819544
S0cbz2fl,18,18,SLVPPF4x,1,4,5,Could be better.,2024-10-07T15:07:42.819544
lz6lj4Ig,3,136,3aWT4AZC,4,2,4,Great course!,2024-10-07T15:07:42.819544
8Mlb4mMn,17,192,lYJzVfuR,3,1,5,Could be better.,2024-10-07T15:07:42.819544
Gww5DJu6,13,53,UMwCIjnr,5,1,3,Very informative.,2024-10-07T15:07:42.819544
8IvRL1Cp,11,235,QjPbPejf,3,1,1,Could be better.,2024-10-07T15:07:42.819544
CUXXBDmw,3,210,K9zBHIuc,4,3,4,Great course!,2024-10-07T15:07:42.819544
iyhD4Dw3,19,236,mqOKjmoK,3,1,5,Could be better.,2024-10-07T15:07:42.819544
ALOhW4iX,2,53,dm85QH2m,1,5,3,Could be better.,2024-10-07T15:07:42.820544
6GuWs7fY,18,282,Ifopsd61,1,5,5,Great course!,2024-10-07T15:07:42.820544
Ut5v82ih,12,281,PI0CnhdX,4,2,1,Very informative.,2024-10-07T15:07:42.820544
7OeohqT8,7,240,7rVLtSCK,4,1,3,Great course!,2024-10-07T15:07:42.820544
jgrDaHhM,1,2,7u5UvWq9,3,5,2,Could be better.,2024-10-07T15:07:42.820544
cm4G5xyY,1,180,9eYyI8dX,1,5,5,Great course!,2024-10-07T15:07:42.820544
9GDg0pMf,11,236,vPwh2FRk,1,5,4,Very informative.,2024-10-07T15:07:42.820544
wt3blJ5a,3,292,BruyLMf1,5,5,1,Very informative.,2024-10-07T15:07:42.820544
loL9Afum,17,144,oH9FPhos,1,4,1,Great course!,2024-10-07T15:07:42.820544
VrGhPpqm,3,36,fQ1YDaSB,3,2,1,Great course!,2024-10-07T15:07:42.820544
FVdUn4TE,4,272,ogczvzMa,4,4,2,Very informative.,2024-10-07T15:07:42.820544
4jkDABR4,4,244,mcSRggmZ,4,3,4,Could be better.,2024-10-07T15:07:42.820544
ufeRWoJP,11,113,FAs9N5oG,3,5,1,Very informative.,2024-10-07T15:07:42.820544
5LmDtmMp,8,290,Wf9uXkZg,3,2,4,Could be better.,2024-10-07T15:07:42.820544
j43pMBW2,3,279,w9gIKnr7,2,4,5,Great course!,2024-10-07T15:07:42.820544
iciEU4vC,14,262,OrP4XxaH,3,2,5,Very informative.,2024-10-07T15:07:42.820544
relgDWb4,10,43,r68AcR4F,1,2,4,Could be better.,2024-10-07T15:07:42.821544
9av72M7C,4,242,UXDfiiFL,3,5,5,Could be better.,2024-10-07T15:07:42.821544
BD31NjrB,16,232,RYfQlxP6,3,3,4,Very informative.,2024-10-07T15:07:42.821544
xoS7cSQi,19,288,k41zT8oO,2,3,1,Could be better.,2024-10-07T15:07:42.821544
ck2vg3St,3,83,Vi8tQx88,3,2,3,Great course!,2024-10-07T15:07:42.821544
9hprdit3,11,195,gsPDDieG,5,1,4,Great course!,2024-10-07T15:07:42.821544
VomWwwjp,9,265,xkIcslt3,2,2,2,Great course!,2024-10-07T15:07:42.821544
uIUbg3KX,18,94,dpJ8OT1c,5,3,1,Great course!,2024-10-07T15:07:42.821544
EiMXB43B,1,46,zLgtBjFI,4,3,2,Great course!,2024-10-07T15:07:42.821544
Ccw0MIgR,1,50,yt9MdSGR,5,2,2,Great course!,2024-10-07T15:07:42.821544
9BUe05oY,3,250,AiV3la03,4,2,5,Very informative.,2024-10-07T15:07:42.821544
vlK3nn0Y,20,166,PUaXJwQO,4,5,1,Great course!,2024-10-07T15:07:42.822545
48chXwMo,8,17,OL7qK3hf,3,3,3,Very informative.,2024-10-07T15:07:42.822545
0WSl4Bsl,16,168,Ak0og4Ce,5,2,5,Could be better.,2024-10-07T15:07:42.822545
ZwYdR4YL,16,118,kGmP0V1W,4,5,3,Very informative.,2024-10-07T15:07:42.822545
KJMlVaEu,14,170,s6YsxC8e,5,5,3,Very informative.,2024-10-07T15:07:42.822545
CkscF6FP,9,294,GkifrTDE,3,1,2,Very informative.,2024-10-07T15:07:42.822545
qv8JElpt,2,109,irY4280P,2,5,3,Great course!,2024-10-07T15:07:42.822545
dWgYhLyZ,14,26,QSbwUhce,5,4,2,Very informative.,2024-10-07T15:07:42.822545
ED0vt9kf,9,184,wzQidpXD,5,3,3,Great course!,2024-10-07T15:07:42.822545
UWQMqkJq,1,41,a3WhLA5b,2,5,4,Could be better.,2024-10-07T15:07:42.822545
jTMJQLFz,18,207,sM1ibPON,2,2,1,Could be better.,2024-10-07T15:07:42.822545
WMpkLy5i,14,133,oUa5jVOz,5,3,5,Could be better.,2024-10-07T15:07:42.822545
KO0xCH8b,14,253,pCHLJR5M,4,1,3,Very informative.,2024-10-07T15:07:42.822545
7mi2VoRU,2,272,eQGw7DSA,3,5,1,Great course!,2024-10-07T15:07:42.822545
36RXhLyV,13,191,eoAJIUf2,1,2,1,Very informative.,2024-10-07T15:07:42.823513
BSqIItUb,1,102,LVNBhst2,3,2,4,Could be better.,2024-10-07T15:07:42.823513
2dQebD8T,9,161,D1S1qyLJ,3,1,4,Great course!,2024-10-07T15:07:42.823513
p62T52Js,19,36,AZrcUbNd,2,4,1,Great course!,2024-10-07T15:07:42.823513
wXqZo6ds,6,29,N5oGePgX,1,5,3,Could be better.,2024-10-07T15:07:42.823513
n3AhlOLm,11,181,iejNakjF,4,3,1,Could be better.,2024-10-07T15:07:42.823513
aBID4bEi,12,161,OgjBzRcs,3,5,5,Very informative.,2024-10-07T15:07:42.823513
9bvqPolX,6,126,9VMKF4tf,4,1,2,Great course!,2024-10-07T15:07:42.823513
lVm6WDww,11,221,zXYdjGFQ,5,1,5,Could be better.,2024-10-07T15:07:42.823513
5rdlExCT,6,243,Ojd4kroL,2,2,1,Great course!,2024-10-07T15:07:42.823513
