quizId,userId,courseId,enrollmentId,totalScore,obtainedScore,date
up32y9Q9,225,7,QeaDy7kn,100,88,2024-10-07T15:07:42.772545
bHb0AqlV,283,11,pSkNV3oO,100,50,2024-10-07T15:07:42.772545
rwU7pJGz,162,12,Hd8nFksy,100,52,2024-10-07T15:07:42.772545
Ii6wCVin,21,1,cA3h0shy,100,1,2024-10-07T15:07:42.772545
ue23NtMb,278,8,COhfXwGi,100,74,2024-10-07T15:07:42.772545
nnMhSWs4,168,14,LbyEfenG,100,100,2024-10-07T15:07:42.772545
U5DdzcUZ,79,1,9fw5D6rq,100,60,2024-10-07T15:07:42.772545
HYy4WFIR,11,18,HwotHS24,100,52,2024-10-07T15:07:42.772545
jKMJwUE2,9,1,PixhViWj,100,63,2024-10-07T15:07:42.772545
F69bJC1T,68,5,5F6WGCZy,100,80,2024-10-07T15:07:42.772545
DvsfEHhO,267,8,vmH6IGY2,100,88,2024-10-07T15:07:42.772545
35xmRDPO,219,14,nWCcrRJf,100,68,2024-10-07T15:07:42.772545
R3sX29OK,249,8,j1KKkyey,100,31,2024-10-07T15:07:42.772545
KuEvfv5j,242,2,EWOuR6v2,100,27,2024-10-07T15:07:42.773544
vHEyyzIE,241,8,Gyjuicno,100,72,2024-10-07T15:07:42.773544
ROX8kQTq,100,16,Weakyj32,100,55,2024-10-07T15:07:42.773544
bOqpv2BG,157,20,usMcZhdX,100,44,2024-10-07T15:07:42.773544
QcQUwgVk,241,18,53PYuM9M,100,61,2024-10-07T15:07:42.773544
I66d6JBm,32,14,y1GbALaq,100,90,2024-10-07T15:07:42.773544
E3PTT0jq,157,9,OOi5zjlV,100,35,2024-10-07T15:07:42.773544
PqPxxS1N,83,16,ioDGmi8e,100,75,2024-10-07T15:07:42.773544
aj8Mj2Ho,289,14,Kajuobyn,100,78,2024-10-07T15:07:42.773544
WRslPdUB,203,17,rsSqCLtG,100,85,2024-10-07T15:07:42.773544
BsiXKOgN,187,7,FvgGLUlL,100,7,2024-10-07T15:07:42.773544
RIzWZE2j,252,2,ZMXP3XF7,100,74,2024-10-07T15:07:42.773544
pM0dk1Ws,164,11,k7yqtl3R,100,40,2024-10-07T15:07:42.773544
qIgCuWBy,127,9,l7mFGVZP,100,99,2024-10-07T15:07:42.773544
vc53cSsS,78,14,jkkjUfLJ,100,32,2024-10-07T15:07:42.773544
GRhqaLD7,183,13,WvsYrBnz,100,52,2024-10-07T15:07:42.773544
TxlaQGoq,147,14,FLanaPDb,100,55,2024-10-07T15:07:42.773544
lz2yeBoL,175,12,0GrwHkbW,100,21,2024-10-07T15:07:42.773544
1qQMZvwQ,86,9,An4MPebT,100,88,2024-10-07T15:07:42.774550
dII1QvgO,184,18,VXoVs7Dq,100,97,2024-10-07T15:07:42.774550
lrplUbBc,205,15,CRlQaIxg,100,97,2024-10-07T15:07:42.774550
Lnqxq1SA,103,16,bAbgHj6O,100,18,2024-10-07T15:07:42.774550
LCQ31XSq,228,19,0xaVIxPZ,100,21,2024-10-07T15:07:42.774550
xUdT32oj,32,16,gQrIfltE,100,79,2024-10-07T15:07:42.774550
T37PARQM,213,8,XEhVu72u,100,25,2024-10-07T15:07:42.774550
CazfTHW9,25,4,EaSvt5UT,100,78,2024-10-07T15:07:42.774550
VxUfTYbO,150,5,A9j59yH9,100,92,2024-10-07T15:07:42.774550
reUPETKJ,8,13,aHBWSbWO,100,98,2024-10-07T15:07:42.774550
2x8whT2x,232,14,ZC2l10tF,100,84,2024-10-07T15:07:42.774550
ZgVvYpHP,168,3,RrykodpD,100,71,2024-10-07T15:07:42.774550
i2JSNPLW,273,7,LLjJltj4,100,75,2024-10-07T15:07:42.774550
e7Nd5DFv,128,6,Sb79GbU4,100,81,2024-10-07T15:07:42.774550
tmoXes3w,137,20,rZwlcp40,100,7,2024-10-07T15:07:42.774550
5jGgiLO8,265,14,aXGz08P6,100,72,2024-10-07T15:07:42.774550
9YgfT7ru,273,15,d2WMUcEu,100,38,2024-10-07T15:07:42.774550
Y9pJN8Fr,75,13,Fm1hbvHq,100,14,2024-10-07T15:07:42.774550
OtLj0XM7,157,14,b0t2khTt,100,80,2024-10-07T15:07:42.774550
RAed5kr6,143,8,ggUqOaKf,100,71,2024-10-07T15:07:42.774550
y0nWG5QU,207,10,Z8NisgFV,100,69,2024-10-07T15:07:42.774550
QyO4DcGu,94,10,S0H7Y0Oz,100,89,2024-10-07T15:07:42.774550
3vk2oaUA,20,18,CS21vnmT,100,13,2024-10-07T15:07:42.774550
LA1gHMJc,257,13,08ediptl,100,36,2024-10-07T15:07:42.774550
2B3viLyD,77,19,h1KBPeRn,100,2,2024-10-07T15:07:42.774550
WfBK0QRw,12,15,38chpXj9,100,64,2024-10-07T15:07:42.775545
TxX0vSo8,180,12,f9AWWmsN,100,37,2024-10-07T15:07:42.775545
WYzY6M6R,75,14,zWSlGEs9,100,15,2024-10-07T15:07:42.775545
KclBJZ1Y,135,1,Bc0cPig0,100,33,2024-10-07T15:07:42.775545
fMlkfJHb,199,18,93ReeIKQ,100,64,2024-10-07T15:07:42.775545
Nta4qmxf,132,13,eFl6hvqv,100,100,2024-10-07T15:07:42.775545
QUSeUly5,37,7,zF4nNZH5,100,89,2024-10-07T15:07:42.775545
StJheC2i,131,3,MAE7ynVg,100,63,2024-10-07T15:07:42.775545
4yjYoXFp,226,6,1dqxHrie,100,58,2024-10-07T15:07:42.775545
mV4bzh6a,221,12,Qmodcjqf,100,66,2024-10-07T15:07:42.775545
9M44ZUYh,60,4,54pYG1cA,100,67,2024-10-07T15:07:42.775545
SZ8xf0VT,264,13,u9Fn8TUo,100,47,2024-10-07T15:07:42.775545
9YIecjV1,13,16,PHDSBGDv,100,97,2024-10-07T15:07:42.775545
4zBfGgRf,253,15,Y44NiyGS,100,55,2024-10-07T15:07:42.775545
YqODRzFz,137,13,p5tni6la,100,3,2024-10-07T15:07:42.775545
O6DFiNgF,55,1,YWRwLwTH,100,92,2024-10-07T15:07:42.775545
anWagVaJ,9,20,oyoGYHi0,100,20,2024-10-07T15:07:42.775545
LPlmY1Xx,229,13,xMIA9ac4,100,61,2024-10-07T15:07:42.775545
0IVRd97o,190,13,1flfaMOl,100,41,2024-10-07T15:07:42.775545
tazNLTvQ,50,16,CC20W6xG,100,8,2024-10-07T15:07:42.776545
UV2tBKBv,135,8,BTLm6EWX,100,80,2024-10-07T15:07:42.776545
CAHGy5lm,197,12,EsQZ8iZF,100,45,2024-10-07T15:07:42.776545
LQQgVcCK,169,10,COIV4FVo,100,100,2024-10-07T15:07:42.776545
6X72Acrf,28,9,rWaECcsA,100,13,2024-10-07T15:07:42.776545
RAhRpDFE,114,9,LFYy2Brf,100,70,2024-10-07T15:07:42.776545
ZcQyXcYW,176,20,3H35egdm,100,2,2024-10-07T15:07:42.776545
jAVyoVCq,47,10,ojvbdyBT,100,97,2024-10-07T15:07:42.776545
8688bUw9,267,3,syNGHgi4,100,67,2024-10-07T15:07:42.776545
PbbgZNXK,276,10,R2Kry3K4,100,20,2024-10-07T15:07:42.776545
nHOIEthT,59,13,F2APXR9f,100,11,2024-10-07T15:07:42.776545
D1WjanB6,60,2,gmCVpqbb,100,42,2024-10-07T15:07:42.776545
35Sb0e2q,224,13,x36qONhE,100,84,2024-10-07T15:07:42.776545
j5wNI8yx,143,6,jlHjAVkZ,100,66,2024-10-07T15:07:42.776545
PLAtpZnF,203,12,BMuFciJ2,100,44,2024-10-07T15:07:42.776545
9MUfALqI,85,13,CClVjdZV,100,10,2024-10-07T15:07:42.776545
t8cQVtIT,186,6,fRvEPtcs,100,63,2024-10-07T15:07:42.776545
s6bvR2tf,231,11,8IcMgC0Z,100,80,2024-10-07T15:07:42.776545
4a6PGCN0,266,18,K0gyloYl,100,4,2024-10-07T15:07:42.777549
5aZ9V3SD,140,12,hD74ygh6,100,57,2024-10-07T15:07:42.777549
1NFjaSxi,192,12,SXxG0nxx,100,43,2024-10-07T15:07:42.777549
cwNLPxC5,159,18,aEHSffDx,100,19,2024-10-07T15:07:42.777549
qp1BayJQ,28,20,L5jh8EpT,100,12,2024-10-07T15:07:42.777549
3VngaShj,162,11,gj0RXNfc,100,53,2024-10-07T15:07:42.777549
apNI2QbU,141,13,UOkvfzrC,100,0,2024-10-07T15:07:42.777549
IJXCtldv,288,8,zLSmpMKS,100,94,2024-10-07T15:07:42.777549
cVsEaIgH,43,11,USJxcD0f,100,63,2024-10-07T15:07:42.777549
Wl9o1bPp,24,4,hJuJaVva,100,82,2024-10-07T15:07:42.777549
U7L6ZDaj,58,15,LQW0FdW2,100,84,2024-10-07T15:07:42.777549
UiR2Rpt7,29,10,GemwUyc1,100,96,2024-10-07T15:07:42.777549
jThAIroA,209,11,tuYAGvMh,100,9,2024-10-07T15:07:42.777549
2W3M8VZ1,115,13,QIe6a7aF,100,14,2024-10-07T15:07:42.777549
9j7WGFng,242,11,L959qDo7,100,88,2024-10-07T15:07:42.777549
8sjn3MSz,139,20,ieY1yr5O,100,36,2024-10-07T15:07:42.777549
qls2oQZz,23,2,trKuJLD6,100,100,2024-10-07T15:07:42.777549
LoD7XkN6,35,4,dygoktnT,100,36,2024-10-07T15:07:42.778545
AXfnCFid,59,3,GOZ2gigP,100,88,2024-10-07T15:07:42.778545
DGrEwFWR,219,19,GMTOf7mP,100,1,2024-10-07T15:07:42.778545
lcefFqe3,139,7,78cfXGNL,100,12,2024-10-07T15:07:42.778545
xTmcAHsZ,89,14,YlfSoew9,100,63,2024-10-07T15:07:42.778545
3HifwcgF,239,6,RRgfiUsF,100,0,2024-10-07T15:07:42.778545
9VuuZNLl,131,9,b6rqcNVC,100,1,2024-10-07T15:07:42.778545
Ow9r4qfC,112,13,xUQ9OgbT,100,32,2024-10-07T15:07:42.778545
EB5obZVy,210,12,7jzLKgVt,100,68,2024-10-07T15:07:42.778545
XqYuxyjC,35,13,YhX04TDc,100,2,2024-10-07T15:07:42.778545
z2sYPwEK,40,13,N6d122qp,100,3,2024-10-07T15:07:42.778545
5alRUhyq,148,14,acgCt5cT,100,40,2024-10-07T15:07:42.778545
Vs2oUddM,136,13,EMdeOrMx,100,25,2024-10-07T15:07:42.778545
hxhUOZeQ,46,20,tU644TLD,100,0,2024-10-07T15:07:42.778545
BjmbbQpl,181,8,aROzQxzp,100,65,2024-10-07T15:07:42.778545
X923vI2O,29,13,qz9bVTzO,100,71,2024-10-07T15:07:42.778545
LDYXHOyv,147,4,t6U05awK,100,85,2024-10-07T15:07:42.778545
M3BxZBjP,155,19,4efcc858,100,89,2024-10-07T15:07:42.778545
hTBFoIzG,22,9,f4M1GckP,100,84,2024-10-07T15:07:42.779545
70uoU6Lh,295,5,b9ydDB4q,100,61,2024-10-07T15:07:42.779545
dwAUc8C5,54,13,8lcGB7mH,100,20,2024-10-07T15:07:42.779545
7LWucbtQ,162,2,asbSXWOI,100,25,2024-10-07T15:07:42.779545
uiHvJRGY,89,4,rW7Myt1D,100,15,2024-10-07T15:07:42.779545
U9vXqbpT,179,19,ZAJKl5cm,100,61,2024-10-07T15:07:42.779545
uPb8arDr,129,14,ipxXqWFo,100,3,2024-10-07T15:07:42.779545
iMtlisgy,90,18,RfgNPjFb,100,36,2024-10-07T15:07:42.779545
IudiTMrt,196,4,acl9vEHR,100,22,2024-10-07T15:07:42.779545
nr2eKst6,216,1,mpibyJ0A,100,19,2024-10-07T15:07:42.779545
XWQbpYdA,197,9,eRHlauf1,100,32,2024-10-07T15:07:42.779545
7Xj98njF,145,6,rZZFUYcA,100,77,2024-10-07T15:07:42.779545
WBOsjv6b,121,2,4ZutsEeG,100,24,2024-10-07T15:07:42.779545
dwKYFVpD,43,7,HW2Ghn15,100,42,2024-10-07T15:07:42.779545
rnLJjHEX,144,11,YeQfPuLv,100,39,2024-10-07T15:07:42.779545
Csl4vI8a,253,4,eHz3Ngpl,100,61,2024-10-07T15:07:42.779545
LdwzBzsA,226,5,IK9UtxQY,100,69,2024-10-07T15:07:42.779545
DDshseZn,60,15,LuWIzvSQ,100,79,2024-10-07T15:07:42.779545
fZB6zCJ0,165,20,5z9PiucQ,100,12,2024-10-07T15:07:42.779545
ttjNTqQb,32,2,xNHRGSaO,100,99,2024-10-07T15:07:42.779545
SK4N8RKe,263,10,2SgneOow,100,24,2024-10-07T15:07:42.779545
uFeZrsBL,170,18,Wmw0LK8q,100,63,2024-10-07T15:07:42.779545
KqO4FpgQ,70,11,B25XRt9B,100,18,2024-10-07T15:07:42.779545
dPCjDTDs,58,8,u489UVDR,100,96,2024-10-07T15:07:42.779545
T2SRtQ97,120,17,Mfd7iUsu,100,93,2024-10-07T15:07:42.780545
Y0LyVObs,228,10,aCoZVfsu,100,96,2024-10-07T15:07:42.780545
qlCtHz7j,1,3,osyiUEFn,100,0,2024-10-07T15:07:42.780545
PcOZSMp7,276,11,uvrGZxvH,100,78,2024-10-07T15:07:42.780545
KFdsYuQw,81,5,Othl3mlq,100,7,2024-10-07T15:07:42.780545
0mOu0pkG,156,10,IRJj6Pev,100,68,2024-10-07T15:07:42.780545
ACcfJshb,298,4,7aLFh4ug,100,74,2024-10-07T15:07:42.780545
07CYv44z,140,16,okyVdqhs,100,91,2024-10-07T15:07:42.780545
GOG2AM8e,232,20,5F08qmmP,100,55,2024-10-07T15:07:42.780545
fMdawwmo,251,12,R5Cdg70C,100,27,2024-10-07T15:07:42.780545
I3tTkkrw,124,5,ScWoKCT5,100,66,2024-10-07T15:07:42.780545
jtyucCCs,184,17,VNaNDBun,100,59,2024-10-07T15:07:42.780545
5SU4rEvW,159,11,N4nMuRgm,100,14,2024-10-07T15:07:42.780545
FLv5YrF1,255,9,03zpS2n0,100,91,2024-10-07T15:07:42.780545
qgUAx7n7,80,17,bTb5bchH,100,96,2024-10-07T15:07:42.780545
giwVmGA4,276,9,wmmyJQQa,100,1,2024-10-07T15:07:42.780545
1uapNydu,249,15,x7as7Y1t,100,52,2024-10-07T15:07:42.780545
cvksHYPG,12,7,CJAdxliN,100,37,2024-10-07T15:07:42.780545
BxK3ZtqO,240,20,DJnxsQD5,100,80,2024-10-07T15:07:42.780545
Gon1YHkc,78,7,z1u19QHW,100,79,2024-10-07T15:07:42.781547
ZeIOpCaO,212,5,2jdKrlLA,100,81,2024-10-07T15:07:42.781547
A7pyo9BE,300,12,HuIeGyyO,100,65,2024-10-07T15:07:42.781547
Qga9yD0n,271,4,doQ561W9,100,68,2024-10-07T15:07:42.781547
5OmTDPGV,216,5,kUPXL8iI,100,73,2024-10-07T15:07:42.781547
TnnTyaaJ,74,1,f7Q3Ltl0,100,75,2024-10-07T15:07:42.781547
EufBjtN5,211,11,6M0cSdXh,100,80,2024-10-07T15:07:42.781547
nS1SO4qW,111,14,8IqaAsCq,100,99,2024-10-07T15:07:42.781547
fgMIUoLI,97,5,XW9ROwK8,100,46,2024-10-07T15:07:42.781547
JjBMO1Rv,178,7,MgLFOk18,100,84,2024-10-07T15:07:42.781547
UYdH4j2Y,3,12,x7qPsxFT,100,13,2024-10-07T15:07:42.781547
kNnJohIe,285,12,svuKEtni,100,41,2024-10-07T15:07:42.781547
ftDovMNE,157,10,ffrCjt8U,100,13,2024-10-07T15:07:42.781547
SuTlj302,204,13,AZUg2Zkf,100,49,2024-10-07T15:07:42.782546
GXE19rOe,143,11,D2j5PYbi,100,93,2024-10-07T15:07:42.782546
XymRZLp7,144,4,7jcD7HIJ,100,79,2024-10-07T15:07:42.782546
DG3Wylh9,24,11,q40JMvEY,100,76,2024-10-07T15:07:42.782546
4cWFqDJ1,143,1,Wov9wl29,100,38,2024-10-07T15:07:42.782546
i6MtJKuc,226,11,qXcH6yto,100,57,2024-10-07T15:07:42.782546
VpvNDFrC,105,13,r7Sjv9xa,100,92,2024-10-07T15:07:42.782546
D6VlY0nT,38,16,vIKjRlQK,100,62,2024-10-07T15:07:42.782546
qqdCRdM6,93,2,QxKKM5Pk,100,6,2024-10-07T15:07:42.782546
Vo9uSaAu,240,10,4PBsZSOj,100,33,2024-10-07T15:07:42.782546
nMqkKcyR,297,7,pXfhySXU,100,45,2024-10-07T15:07:42.782546
yk3fxtzn,288,13,4oIH2gU4,100,16,2024-10-07T15:07:42.782546
4qQhTCNj,102,19,HBNygFEk,100,81,2024-10-07T15:07:42.782546
QkaRVZSb,56,2,pqSKQ9t6,100,12,2024-10-07T15:07:42.782546
TUSDpsxQ,64,4,4fy7mCCo,100,99,2024-10-07T15:07:42.782546
F6uYFBlE,253,5,iDuAs2xT,100,14,2024-10-07T15:07:42.782546
IZ41mlnL,268,11,XyEJXe0J,100,54,2024-10-07T15:07:42.783545
zQStjJvP,46,15,36ibibAa,100,85,2024-10-07T15:07:42.783545
V6QdVp8I,133,20,f0MMz4Ay,100,24,2024-10-07T15:07:42.783545
p79cpTgd,170,7,5YGAkXLn,100,59,2024-10-07T15:07:42.783545
grhrFyCT,256,17,0iCD1Yrp,100,77,2024-10-07T15:07:42.783545
NC5CoaeH,239,8,UNERnnBF,100,7,2024-10-07T15:07:42.783545
saNfYjtm,226,9,pVnokgIy,100,0,2024-10-07T15:07:42.783545
M5oBswtb,201,4,vP17HhhV,100,83,2024-10-07T15:07:42.783545
JuuLo8YK,97,14,P1fvyE2p,100,44,2024-10-07T15:07:42.783545
6PCIs0i7,299,7,gzUAGQNG,100,81,2024-10-07T15:07:42.783545
oUyfhLzC,217,12,Ss6rHiUw,100,40,2024-10-07T15:07:42.783545
HRxjS2fE,94,12,D57zjkYF,100,5,2024-10-07T15:07:42.783545
1Q2zFYet,173,8,Bo5fdJYv,100,8,2024-10-07T15:07:42.783545
PbJNmDqr,94,8,nzJqZ6ta,100,80,2024-10-07T15:07:42.784545
inILiJJ7,272,6,oEAgRLvE,100,83,2024-10-07T15:07:42.784545
1QCUtOyR,208,8,HkEqIWhX,100,9,2024-10-07T15:07:42.784545
ITlcKJWS,208,7,wnR0s6R0,100,42,2024-10-07T15:07:42.784545
tnWSQYpS,194,5,B3H0DhmM,100,100,2024-10-07T15:07:42.784545
93IGyjM6,186,18,kR2EVq2S,100,28,2024-10-07T15:07:42.784545
rADrOmLq,14,14,DZDAI1jC,100,23,2024-10-07T15:07:42.784545
jdZguKRA,175,11,v0r1JiDI,100,25,2024-10-07T15:07:42.784545
JdY0Z5J2,59,15,a5Nlj2Vb,100,97,2024-10-07T15:07:42.784545
5XwDjl7Q,229,16,5x8yPXKg,100,86,2024-10-07T15:07:42.784545
wOQGZ8Nn,189,2,9MeZHWnJ,100,82,2024-10-07T15:07:42.784545
hEUy9ZrF,218,19,vjbNHjzZ,100,86,2024-10-07T15:07:42.784545
NiIRIrqS,215,5,5RmvHHLD,100,81,2024-10-07T15:07:42.784545
Gr8sgCmR,295,19,kingSyw3,100,35,2024-10-07T15:07:42.784545
lG1VGgPW,137,19,GHPPMZY9,100,62,2024-10-07T15:07:42.784545
ISvKrSGe,179,13,7wYDfrCb,100,21,2024-10-07T15:07:42.784545
gztWNsi5,16,6,lmfEtWD7,100,24,2024-10-07T15:07:42.784545
9EisDKFu,141,20,1gSFfnd2,100,75,2024-10-07T15:07:42.785544
VXTtDaxL,155,3,MnaHSUpV,100,4,2024-10-07T15:07:42.785544
KV0avu6k,9,15,ZPdlWLsU,100,100,2024-10-07T15:07:42.785544
SqyDTFcI,154,12,oQSa1zoV,100,64,2024-10-07T15:07:42.785544
3gO2tlsv,85,10,t0ZAa5Rc,100,79,2024-10-07T15:07:42.785544
qWz5e2BP,60,5,vX84bS9r,100,75,2024-10-07T15:07:42.785544
KqZCUqQ4,220,15,7YoOFbab,100,82,2024-10-07T15:07:42.785544
xGGtdCld,272,3,mhEiUFtu,100,88,2024-10-07T15:07:42.785544
43SxVRn6,169,9,TdQhaXGv,100,62,2024-10-07T15:07:42.785544
9IMGv5Dm,70,6,7TLnTlpB,100,86,2024-10-07T15:07:42.785544
sZvinQfZ,1,1,TgkjAFTx,100,7,2024-10-07T15:07:42.785544
ZItvSS3t,92,4,UXvmKglW,100,26,2024-10-07T15:07:42.785544
t8fEQ95r,82,19,WqfKeg6l,100,56,2024-10-07T15:07:42.785544
DzhnpMPZ,186,5,EqxL386x,100,33,2024-10-07T15:07:42.785544
KBa0Sog0,13,11,oVoID0Ze,100,89,2024-10-07T15:07:42.785544
Xd6JYtnM,118,12,ChU1uIyT,100,44,2024-10-07T15:07:42.785544
750K1da7,295,13,cVKjKnhO,100,51,2024-10-07T15:07:42.785544
ZYFPbXqN,29,12,Y8X1u6QN,100,22,2024-10-07T15:07:42.785544
DOF738TC,138,9,OzA5JeDd,100,49,2024-10-07T15:07:42.785544
MumEjhfo,289,3,RBTrbyPg,100,16,2024-10-07T15:07:42.785544
En9WAAb9,255,4,LKykkJsd,100,56,2024-10-07T15:07:42.785544
iDdKlzCW,197,10,kOdbWtuK,100,14,2024-10-07T15:07:42.785544
Vh5LbW67,122,7,JjPyeffu,100,91,2024-10-07T15:07:42.786545
StMtW5F2,151,14,BmsiIWdZ,100,51,2024-10-07T15:07:42.786545
a608TrEi,8,4,OG2GWYSX,100,63,2024-10-07T15:07:42.786545
KRJHtlY7,66,6,nvt31fts,100,86,2024-10-07T15:07:42.786545
uPthNhlz,137,9,eEt5NlQC,100,10,2024-10-07T15:07:42.786545
SUBgdbsy,300,13,GwlvkO3V,100,39,2024-10-07T15:07:42.786545
rnKvDsbN,238,20,TlBLlfYW,100,80,2024-10-07T15:07:42.786545
xAC9oxng,122,4,2a80cHy8,100,66,2024-10-07T15:07:42.786545
tgZ27jNR,225,15,kfbwsbG2,100,53,2024-10-07T15:07:42.786545
v60Njw2Y,42,13,67p0hbhq,100,15,2024-10-07T15:07:42.786545
GWDpd3Uf,127,14,tz1o47Ao,100,32,2024-10-07T15:07:42.786545
jeDU1QnO,121,5,yEeZYQqb,100,61,2024-10-07T15:07:42.786545
877VpLBo,157,5,KZNvLZIc,100,69,2024-10-07T15:07:42.786545
2nv5gD6a,42,18,fn1uy6W2,100,43,2024-10-07T15:07:42.786545
4zfv4QXF,296,7,6ynEBr77,100,70,2024-10-07T15:07:42.786545
gfrnopdy,131,10,wlWf2LlS,100,91,2024-10-07T15:07:42.786545
PVe55GK6,182,18,bSzgftdT,100,90,2024-10-07T15:07:42.786545
2cRVPkaV,208,13,QGHAX9u6,100,31,2024-10-07T15:07:42.787545
0gzWQ3e1,32,20,UEW1mzGy,100,92,2024-10-07T15:07:42.787545
tHmoEPSz,266,13,jdPiiBOB,100,68,2024-10-07T15:07:42.787545
f0k6FT97,72,17,HFW6DoNg,100,59,2024-10-07T15:07:42.787545
N1qj4Ip6,281,18,jh4kHl4l,100,44,2024-10-07T15:07:42.787545
EUyvCL0r,84,20,Z67KRXOx,100,45,2024-10-07T15:07:42.787545
IyQJpfRo,54,7,USDraLas,100,100,2024-10-07T15:07:42.787545
SYZtC1gQ,52,19,QAkzlODl,100,12,2024-10-07T15:07:42.787545
Is4gZ4Id,280,4,VHD35FjG,100,94,2024-10-07T15:07:42.787545
uR3shYAc,165,8,Sb3m7pHS,100,60,2024-10-07T15:07:42.787545
nTMh8HSd,142,4,EVPgz9qm,100,0,2024-10-07T15:07:42.787545
RU1nMqbT,86,6,JMATYU42,100,66,2024-10-07T15:07:42.787545
S8x8QSvP,216,3,cz6N7TgO,100,40,2024-10-07T15:07:42.787545
fNEeTiei,209,3,VKVO7G1N,100,65,2024-10-07T15:07:42.787545
rE6GlFBh,185,3,iSSNVn5S,100,23,2024-10-07T15:07:42.787545
th7AW9O4,79,9,17cRytOw,100,55,2024-10-07T15:07:42.787545
Og09TyZj,17,3,5yFyWGPZ,100,79,2024-10-07T15:07:42.788547
BaeN0a7X,136,6,7Fnrlw4j,100,59,2024-10-07T15:07:42.788547
5K9mvDpd,8,9,AGDBWiYp,100,3,2024-10-07T15:07:42.788547
2wdKRbb3,30,13,g4xN81cv,100,28,2024-10-07T15:07:42.788547
Ri3zjLwT,49,13,F6mSlkur,100,17,2024-10-07T15:07:42.788547
auZjo8Mc,200,11,YXjK9KBM,100,16,2024-10-07T15:07:42.788547
PGZjS0qK,105,16,0wkSgtPr,100,56,2024-10-07T15:07:42.788547
D9N1VZpL,70,4,8OcaWv7f,100,81,2024-10-07T15:07:42.788547
RkliYRlA,258,2,BqGGUe1i,100,80,2024-10-07T15:07:42.788547
YGU6HBj6,107,10,PIRFFmYn,100,99,2024-10-07T15:07:42.788547
gZwNrmg8,251,10,jTUAxEqF,100,72,2024-10-07T15:07:42.788547
NtA2qcX9,182,7,XoCx81sc,100,32,2024-10-07T15:07:42.788547
z63d0cfd,25,5,H5yixb0y,100,45,2024-10-07T15:07:42.788547
GfLnF9eg,67,4,p72oLTDh,100,53,2024-10-07T15:07:42.788547
861cvpO3,12,5,6YMPjX8X,100,85,2024-10-07T15:07:42.788547
cMaXZ7Nx,16,11,2MzuxR0v,100,59,2024-10-07T15:07:42.788547
6kxNfUDC,79,4,e29b7zGl,100,38,2024-10-07T15:07:42.788547
aqJL2bbT,237,17,INAVytg7,100,60,2024-10-07T15:07:42.788547
p2Jwphzd,61,11,2XFSDOiH,100,66,2024-10-07T15:07:42.788547
viqpNRBr,180,7,hEQlyWZt,100,82,2024-10-07T15:07:42.788547
OELd8Olj,282,9,VOJaCIdX,100,62,2024-10-07T15:07:42.789546
eoC6LbJV,24,12,i68YkVdG,100,42,2024-10-07T15:07:42.789546
hYbZe21W,220,17,fs8dHCCV,100,77,2024-10-07T15:07:42.789546
c4CwLBze,152,1,vQcJoJdO,100,31,2024-10-07T15:07:42.789546
kFIWNQ3N,282,14,BKAyUY2O,100,30,2024-10-07T15:07:42.789546
sUqjfcJu,229,1,Bglik2AZ,100,49,2024-10-07T15:07:42.789546
jtHmlkCm,11,15,gxHbQ3m3,100,0,2024-10-07T15:07:42.789546
TL6HP3iR,112,19,ALrbkRWh,100,46,2024-10-07T15:07:42.789546
R4VgXx7h,279,4,zw5J1VA7,100,71,2024-10-07T15:07:42.789546
14AuUCuD,54,9,VJNqW6cB,100,58,2024-10-07T15:07:42.789546
bh3Xy7AG,78,18,GXVFaQXI,100,54,2024-10-07T15:07:42.789546
r1Qq13cz,148,19,UlLKSda0,100,66,2024-10-07T15:07:42.789546
4XFPT5Rd,177,15,Lx9Np9lq,100,28,2024-10-07T15:07:42.789546
jM7yM9zH,65,6,9pgOVuZh,100,95,2024-10-07T15:07:42.789546
COuaicgU,111,16,spOqJqEE,100,55,2024-10-07T15:07:42.789546
N1RNhpY2,227,14,K2z1LXNX,100,85,2024-10-07T15:07:42.789546
WtN5XOQi,156,7,g4xEDBQV,100,97,2024-10-07T15:07:42.789546
ugbaY7Re,50,19,QayoLp1d,100,30,2024-10-07T15:07:42.789546
t4sreSXQ,62,10,e2ZI0v65,100,100,2024-10-07T15:07:42.789546
GHcMBqgU,115,18,Z3PLQa7J,100,25,2024-10-07T15:07:42.789546
2RQjx8ZJ,50,4,WuAVYPPX,100,77,2024-10-07T15:07:42.789546
YAqsmCnW,17,2,hiNazsQe,100,4,2024-10-07T15:07:42.790547
Hf6h0CBR,4,7,R0ffg8kw,100,16,2024-10-07T15:07:42.790547
mI5Yo44S,294,17,8oLd64eE,100,40,2024-10-07T15:07:42.790547
fHPAiJ03,264,16,8wOnhbGO,100,36,2024-10-07T15:07:42.790547
q6xf1qXP,190,16,ilwcZdm5,100,92,2024-10-07T15:07:42.790547
kTe309FG,198,4,30KshN0s,100,76,2024-10-07T15:07:42.790547
fkMXYrAD,80,3,knq0ckdB,100,89,2024-10-07T15:07:42.790547
ROQ1MWRM,69,15,lOFUmr7A,100,65,2024-10-07T15:07:42.790547
ZEBhU5zZ,240,9,6n4ayJhw,100,10,2024-10-07T15:07:42.790547
xWgzUI6H,285,13,qyXkmlEA,100,46,2024-10-07T15:07:42.790547
